event_date,fighter1,fighter2,pass_stat_f1,pass_stat_f2,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,winner
February 17 2019,Vicente Luque,Bryan Barberena,1,0,163,169,2,0,0,0,Vicente Luque
February 17 2019,Andre Fili,Myles Jury,0,2,98,76,0,0,0,0,Andre Fili
February 17 2019,Aljamain Sterling,Jimmie Rivera,0,1,101,24,0,0,0,0,Aljamain Sterling
February 17 2019,Manny Bermudez,Benito Lopez,2,0,7,7,1,0,1,0,Manny Bermudez
February 17 2019,Andrea Lee,Ashlee Evans-Smith,0,2,111,66,0,0,0,2,Andrea Lee
February 17 2019,Nik Lentz,Scott Holtzman,2,0,71,54,1,0,5,0,Nik Lentz
February 17 2019,Luke Sanders,Renan Barao,0,0,39,40,0,0,0,0,Luke Sanders
February 17 2019,Emily Whitmire,Alexandra Albu,2,0,3,2,1,0,1,0,Emily Whitmire
February 02 2019,Marlon Moraes,Raphael Assuncao,2,0,10,2,1,0,0,0,Marlon Moraes
February 02 2019,Jose Aldo,Renato Moicano,0,0,26,24,0,0,0,0,Jose Aldo
February 02 2019,Demian Maia,Lyman Good,1,0,0,0,2,0,2,0,Demian Maia
February 02 2019,Charles Oliveira,David Teymur,1,0,28,26,1,0,1,0,Charles Oliveira
February 02 2019,Johnny Walker,Justin Ledet,0,0,7,0,0,0,0,0,Johnny Walker
February 02 2019,Livinha Souza,Sarah Frota,2,0,23,32,3,0,4,0,Livinha Souza
February 02 2019,Markus Perez,Anthony Hernandez,1,0,16,17,1,0,1,0,Markus Perez
February 02 2019,Mara Romero Borella,Taila Santos,2,1,29,36,0,2,2,1,Mara Romero Borella
February 02 2019,Thiago Alves,Max Griffin,0,2,83,112,0,0,0,2,Thiago Alves
February 02 2019,Jairzinho Rozenstruik,Junior Albini,0,4,19,18,0,0,0,2,Jairzinho Rozenstruik
February 02 2019,Geraldo de Freitas,Felipe Colares,11,4,49,21,0,0,6,3,Geraldo de Freitas
February 02 2019,Said Nurmagomedov,Ricardo Ramos,0,0,17,2,0,0,0,0,Said Nurmagomedov
February 02 2019,Rogerio Bontorin,Magomed Bibulatov,2,0,40,58,2,0,1,4,Rogerio Bontorin
February 19 2017,Derrick Lewis,Travis Browne,1,0,39,21,0,0,0,0,Derrick Lewis
February 19 2017,Johny Hendricks,Hector Lombard,0,0,51,37,0,0,0,2,Johny Hendricks
February 19 2017,Gavin Tucker,Sam Sicilia,0,0,55,10,0,0,1,0,Gavin Tucker
February 19 2017,Elias Theodorou,Cezar Ferreira,0,2,38,11,0,2,1,3,Elias Theodorou
February 19 2017,Sara McMann,Gina Mazany,2,0,7,0,1,0,2,0,Sara McMann
February 19 2017,Paul Felder,Alessandro Ricci,0,0,23,21,0,0,0,0,Paul Felder
February 19 2017,Santiago Ponzinibbio,Nordine Taleb,2,0,53,48,0,0,0,0,Santiago Ponzinibbio
February 19 2017,Randa Markos,Carla Esparza,0,4,48,32,0,1,0,4,Randa Markos
February 19 2017,Aiemann Zahabi,Reginaldo Vieira,1,0,44,64,0,0,0,2,Aiemann Zahabi
February 19 2017,Thiago Santos,Jack Marshman,0,0,27,6,0,0,1,0,Thiago Santos
February 19 2017,Gerald Meerschaert,Ryan Janes,0,1,3,3,1,0,0,1,Gerald Meerschaert
November 25 2017,Kelvin Gastelum,Michael Bisping,0,0,14,7,0,0,0,0,Kelvin Gastelum
November 25 2017,Jingliang Li,Zak Ottow,0,0,26,5,0,0,0,0,Jingliang Li
November 25 2017,Wang Guan,Alex Caceres,1,0,71,49,0,0,0,0,Wang Guan
November 25 2017,Alex Garcia,Muslim Salikhov,3,2,6,10,1,0,3,0,Alex Garcia
November 25 2017,Zabit Magomedsharipov,Sheymon Moraes,10,1,34,18,1,0,11,0,Zabit Magomedsharipov
November 25 2017,Kenan Song,Bobby Nash,0,0,14,1,0,0,0,0,Kenan Song
November 25 2017,Xiaonan Yan,Kailin Curran,0,2,96,52,0,0,0,2,Xiaonan Yan
November 25 2017,Song Yadong,Bharat Kandare,0,0,8,3,1,0,0,0,Song Yadong
November 25 2017,Shamil Abdurakhimov,Chase Sherman,0,0,6,5,0,0,0,0,Shamil Abdurakhimov
November 25 2017,Gina Mazany,Yanan Wu,1,1,38,22,0,0,5,1,Gina Mazany
November 25 2017,Rolando Dy,Wuliji Buren,1,2,26,17,0,0,0,4,Rolando Dy
November 25 2017,Cyril Asker,Hu Yaozong,3,0,20,8,1,1,4,0,Cyril Asker
November 18 2017,Fabricio Werdum,Marcin Tybura,2,0,155,127,0,0,1,1,Fabricio Werdum
November 18 2017,Jessica-Rose Clark,Bec Rawlings,3,2,101,65,1,1,2,2,Jessica-Rose Clark
November 18 2017,Belal Muhammad,Tim Means,1,0,88,91,0,0,1,0,Belal Muhammad
November 18 2017,Jake Matthews,Bojan Velickovic,4,3,20,24,0,1,4,1,Jake Matthews
November 18 2017,Elias Theodorou,Daniel Kelly,0,1,118,42,0,1,0,2,Elias Theodorou
November 18 2017,Alexander Volkanovski,Shane Young,9,1,68,18,0,0,5,1,Alexander Volkanovski
November 18 2017,Ryan Benoit,Ashkan Mokhtarian,0,0,45,42,0,0,0,0,Ryan Benoit
November 18 2017,Nik Lentz,Will Brooks,1,0,34,49,1,1,0,2,Nik Lentz
November 18 2017,Tai Tuivasa,Rashad Coulter,0,1,22,10,0,0,0,0,Tai Tuivasa
November 18 2017,Frank Camacho,Damien Brown,1,1,154,104,0,1,1,2,Frank Camacho
November 18 2017,Nadia Kassem,Alex Chambers,1,4,52,45,6,0,0,4,Nadia Kassem
November 18 2017,Eric Shelton,Jenel Lausa,4,0,86,5,0,2,5,1,Eric Shelton
November 18 2017,Adam Wieczorek,Anthony Hamilton,1,5,42,32,0,0,0,2,Adam Wieczorek
July 13 2016,John Lineker,Michael McDonald,0,0,26,14,0,0,0,0,John Lineker
July 13 2016,Tony Ferguson,Lando Vannata,0,0,66,40,3,0,0,0,Tony Ferguson
July 13 2016,Tim Boetsch,Josh Samman,3,0,38,17,0,0,2,0,Tim Boetsch
July 13 2016,Daniel Omielanczuk,Aleksei Oleinik,1,5,26,8,0,2,1,4,Daniel Omielanczuk
July 13 2016,Keita Nakamura,Kyle Noke,3,0,41,44,1,0,0,2,Keita Nakamura
July 13 2016,Louis Smolka,Ben Nguyen,7,1,82,4,7,1,3,0,Louis Smolka
July 13 2016,Katlyn Chookagian,Lauren Murphy,0,0,45,38,0,0,0,1,Katlyn Chookagian
July 13 2016,Sam Alvey,Eric Spicely,0,0,8,7,1,0,0,0,Sam Alvey
July 13 2016,Cortney Casey,Cristina Stanciu,3,0,19,5,0,0,2,0,Cortney Casey
July 13 2016,Scott Holtzman,Cody Pfister,5,1,53,28,1,0,3,1,Scott Holtzman
July 13 2016,Rani Yahya,Matthew Lopez,5,0,40,14,1,2,3,1,Rani Yahya
July 13 2016,Alex Nicholson,Devin Clark,0,2,18,14,0,1,0,1,Alex Nicholson
July 07 2016,Eddie Alvarez,Rafael Dos Anjos,0,0,45,12,0,0,1,0,Eddie Alvarez
July 07 2016,Derrick Lewis,Roy Nelson,0,5,37,4,0,0,0,7,Derrick Lewis
July 07 2016,Alan Jouban,Belal Muhammad,2,0,86,77,0,0,0,2,Alan Jouban
July 07 2016,Joe Duffy,Mitch Clarke,2,0,3,1,1,0,0,0,Joe Duffy
July 07 2016,Alberto Mina,Mike Pyle,0,0,16,2,0,1,2,0,Alberto Mina
July 07 2016,John Makdessi,Mehdi Baghdad,0,0,84,60,0,0,0,0,John Makdessi
July 07 2016,Anthony Birchak,Dileno Lopes,0,2,41,25,0,0,0,2,Anthony Birchak
July 07 2016,Pedro Munhoz,Russell Doane,0,0,14,18,1,0,1,0,Pedro Munhoz
July 07 2016,Felipe Arantes,Jerrod Sanders,0,1,3,6,1,0,0,1,Felipe Arantes
July 07 2016,Gilbert Burns,Lukasz Sajewski,1,0,13,14,1,0,1,0,Gilbert Burns
July 07 2016,Marco Beltran,Reginaldo Vieira,1,0,20,20,1,0,0,3,Marco Beltran
July 07 2016,Vicente Luque,Alvaro Herrera,4,0,25,12,1,0,4,0,Vicente Luque
July 09 2016,Amanda Nunes,Miesha Tate,1,0,40,3,1,0,0,0,Amanda Nunes
July 09 2016,Brock Lesnar,Mark Hunt,4,0,51,13,0,0,4,0,Brock Lesnar
July 09 2016,Daniel Cormier,Anderson Silva,3,0,33,17,0,0,3,0,Daniel Cormier
July 09 2016,Jose Aldo,Frankie Edgar,0,0,80,79,0,0,0,0,Jose Aldo
July 09 2016,Cain Velasquez,Travis Browne,1,0,50,6,0,0,1,0,Cain Velasquez
July 09 2016,Julianna Pena,Cat Zingano,6,2,12,11,1,0,2,3,Julianna Pena
July 09 2016,Kelvin Gastelum,Johny Hendricks,0,0,124,70,0,0,0,1,Kelvin Gastelum
July 09 2016,TJ Dillashaw,Raphael Assuncao,1,0,64,49,0,0,1,0,TJ Dillashaw
July 09 2016,Sage Northcutt,Enrique Marin,2,4,41,16,1,2,0,4,Sage Northcutt
July 09 2016,Joe Lauzon,Diego Sanchez,0,0,22,6,0,0,0,0,Joe Lauzon
July 09 2016,Gegard Mousasi,Thiago Santos,2,0,21,5,0,0,2,0,Gegard Mousasi
July 09 2016,Jim Miller,Takanori Gomi,1,0,8,1,0,0,1,0,Jim Miller
November 28 2015,Benson Henderson,Jorge Masvidal,1,0,86,77,0,1,3,1,Benson Henderson
November 28 2015,Dong Hyun Kim,Dominic Waters,1,0,6,0,0,0,1,0,Dong Hyun Kim
November 28 2015,Alberto Mina,Yoshihiro Akiyama,0,1,69,78,0,0,2,0,Alberto Mina
November 28 2015,Dooho Choi,Sam Sicilia,0,0,18,8,0,0,0,0,Dooho Choi
November 28 2015,Dongi Yang,Jake Collier,0,2,29,22,0,0,1,0,Dongi Yang
November 28 2015,Mike de la Torre,Yui Chul Nam,0,0,47,53,0,0,0,1,Mike de la Torre
November 28 2015,Tae Hyun Bang,Leo Kuntz,0,2,54,31,2,1,1,3,Tae Hyun Bang
November 28 2015,Seohee Ham,Cortney Casey,0,0,71,78,0,0,0,0,Seohee Ham
November 28 2015,Fredy Serrano,Yao Zhikui,1,0,3,1,0,0,1,0,Fredy Serrano
November 28 2015,Marco Beltran,Ning Guangyou,0,0,30,23,0,0,1,0,Marco Beltran
November 28 2015,Dominique Steele,Dong Hyun Ma,1,0,36,19,0,0,4,0,Dominique Steele
August 03 2019,Colby Covington,Robbie Lawler,0,0,179,78,0,0,10,0,Colby Covington
August 03 2019,Jim Miller,Clay Guida,0,0,2,2,1,0,0,0,Jim Miller
August 03 2019,Nasrat Haqparast,Joaquim Silva,0,0,21,15,0,0,0,0,Nasrat Haqparast
August 03 2019,Gerald Meerschaert,Trevin Giles,2,5,6,8,1,0,1,1,Gerald Meerschaert
August 03 2019,Scott Holtzman,Dong Hyun Ma,3,0,44,16,0,0,1,1,Scott Holtzman
August 03 2019,Kennedy Nzechukwu,Darko Stosic,0,0,50,60,0,0,0,4,Kennedy Nzechukwu
August 03 2019,Mickey Gall,Salim Touahri,1,2,50,48,0,0,1,0,Mickey Gall
August 03 2019,Antonina Shevchenko,Lucie Pudilova,1,1,16,6,3,0,0,1,Antonina Shevchenko
August 03 2019,Matt Schnell,Jordan Espinosa,0,0,3,5,1,0,0,0,Matt Schnell
August 03 2019,Lauren Murphy,Mara Romero Borella,1,1,24,22,0,0,0,1,Lauren Murphy
August 03 2019,Claudio Silva,Cole Williams,1,0,32,2,1,0,1,0,Claudio Silva
August 03 2019,Miranda Granger,Hannah Goldy,0,0,61,55,0,0,0,0,Miranda Granger
July 20 2019,Leon Edwards,Rafael Dos Anjos,2,0,92,81,0,0,3,0,Leon Edwards
July 20 2019,Walt Harris,Aleksei Oleinik,0,0,4,1,0,0,0,0,Walt Harris
July 20 2019,Greg Hardy,Juan Adams,0,0,36,3,0,0,0,0,Greg Hardy
November 21 2015,Neil Magny,Kelvin Gastelum,5,3,54,54,0,0,6,2,Neil Magny
April 18 2015,Luke Rockhold,Lyoto Machida,4,0,23,13,2,0,1,0,Luke Rockhold
July 20 2019,Dan Hooker,James Vick,0,0,22,7,0,0,0,0,Dan Hooker
July 20 2019,Alexander Hernandez,Francisco Trinaldo,0,0,25,25,0,0,0,0,Alexander Hernandez
July 20 2019,Andrei Arlovski,Ben Rothwell,0,0,152,70,0,0,0,0,Andrei Arlovski
November 21 2015,Ricardo Lamas,Diego Sanchez,0,0,57,30,0,0,3,1,Ricardo Lamas
November 21 2015,Henry Cejudo,Jussier Formiga,0,0,43,25,0,0,2,0,Henry Cejudo
November 21 2015,Erick Montano,Enrique Marin,1,0,49,27,0,0,2,1,Erick Montano
April 18 2015,Jacare Souza,Chris Camozzi,1,0,6,7,1,0,1,0,Jacare Souza
April 18 2015,Max Holloway,Cub Swanson,2,0,82,56,3,0,0,0,Max Holloway
April 18 2015,Paige VanZant,Felice Herrig,6,1,67,28,0,1,2,0,Paige VanZant
April 18 2015,Beneil Dariush,Jim Miller,11,1,27,11,1,3,2,0,Beneil Dariush
July 20 2019,Alex Caceres,Steven Peterson,0,2,94,67,0,0,0,2,Alex Caceres
July 20 2019,Raquel Pennington,Irene Aldana,1,0,47,52,0,0,1,0,Raquel Pennington
July 20 2019,Klidson Abreu,Sam Alvey,1,0,36,28,0,0,1,0,Klidson Abreu
July 20 2019,Jennifer Maia,Roxanne Modafferi,0,0,83,29,0,0,0,0,Jennifer Maia
November 21 2015,Enrique Barzola,Horacio Gutierrez,1,0,38,10,0,0,5,0,Enrique Barzola
November 21 2015,Leandro Silva,Efrain Escudero,1,0,35,24,0,0,0,2,Leandro Silva
November 21 2015,Erik Perez,Taylor Lapilus,2,0,31,20,0,1,1,0,Erik Perez
April 18 2015,Ovince Saint Preux,Patrick Cummins,0,0,18,14,0,0,0,1,Ovince Saint Preux
April 18 2015,Gian Villante,Corey Anderson,0,0,70,111,0,0,0,0,Gian Villante
April 18 2015,Aljamain Sterling,Takeya Mizugaki,2,0,32,13,1,0,3,0,Aljamain Sterling
July 20 2019,Ray Borg,Gabriel Silva,7,1,15,8,1,0,6,1,Ray Borg
July 20 2019,Mario Bautista,Jinsoo Son,0,1,129,95,0,0,0,2,Mario Bautista
July 20 2019,Felipe Colares,Domingo Pilarte,1,1,23,11,0,1,2,2,Felipe Colares
November 21 2015,Bartosz Fabinski,Hector Urbina,9,0,25,10,0,3,6,0,Bartosz Fabinski
November 21 2015,Alejandro Perez,Scott Jorgensen,0,0,39,11,0,0,0,2,Alejandro Perez
November 21 2015,Andre Fili,Gabriel Benitez,0,0,16,11,0,0,1,0,Andre Fili
April 18 2015,Tim Means,George Sullivan,2,0,48,39,1,0,2,0,Tim Means
April 18 2015,Diego Brandao,Jimy Hettes,1,0,12,11,0,0,2,1,Diego Brandao
April 18 2015,Chris Dempsey,Eddie Gordon,2,1,44,37,0,0,3,3,Chris Dempsey
April 25 2015,Demetrious Johnson,Kyoji Horiguchi,6,0,66,31,1,0,14,1,Demetrious Johnson
April 25 2015,Rampage Jackson,Fabio Maldonado,0,0,99,67,0,0,0,1,Rampage Jackson
November 21 2015,Alvaro Herrera,Vernon Ramos,0,0,4,2,0,0,0,0,Alvaro Herrera
November 21 2015,Polo Reyes,Cesar Arzamendia,0,0,10,16,0,0,0,3,Polo Reyes
November 21 2015,Michel Prazeres,Valmir Lazaro,0,1,20,41,0,0,1,0,Michel Prazeres
April 25 2015,Michael Bisping,CB Dollaway,0,0,75,47,0,0,0,2,Michael Bisping
April 25 2015,John Makdessi,Shane Campbell,0,0,47,25,0,0,0,0,John Makdessi
April 25 2015,Thomas Almeida,Yves Jabouin,0,0,31,20,0,0,0,1,Thomas Almeida
April 25 2015,Patrick Cote,Joe Riggs,6,5,21,21,1,0,3,2,Patrick Cote
April 25 2015,Alexis Davis,Sarah Kaufman,1,0,34,65,1,0,1,0,Alexis Davis
April 25 2015,Chad Laprise,Bryan Barberena,0,0,84,94,0,0,0,1,Chad Laprise
April 25 2015,Olivier Aubin-Mercier,David Michaud,2,0,49,17,1,0,3,0,Olivier Aubin-Mercier
April 25 2015,Nordine Taleb,Chris Clements,5,0,36,17,0,1,6,0,Nordine Taleb
April 11 2015,Mirko Cro Cop,Gabriel Gonzaga,0,4,21,19,0,1,0,2,Mirko Cro Cop
April 11 2015,Jimi Manuwa,Jan Blachowicz,0,0,43,44,0,0,0,0,Jimi Manuwa
April 11 2015,Pawel Pawlak,Sheldon Westcott,5,0,30,17,0,0,3,3,Pawel Pawlak
April 25 2015,Valerie Letourneau,Jessica Rakoczy,4,2,38,46,2,1,2,1,Valerie Letourneau
April 25 2015,Randa Markos,Aisling Daly,4,1,18,27,1,1,2,2,Randa Markos
April 11 2015,Maryna Moroz,Joanne Calderwood,0,0,12,11,1,0,0,0,Maryna Moroz
April 11 2015,Leon Edwards,Seth Baczynski,0,0,3,0,0,0,0,0,Leon Edwards
April 11 2015,Bartosz Fabinski,Garreth McLellan,7,0,41,13,0,2,10,0,Bartosz Fabinski
April 11 2015,Sergio Moraes,Mickael Lebout,3,0,51,47,0,0,2,0,Sergio Moraes
April 11 2015,Yaotzin Meza,Damian Stasiak,11,2,17,14,3,1,2,1,Yaotzin Meza
April 11 2015,Anthony Hamilton,Daniel Omielanczuk,2,0,83,36,0,0,3,1,Anthony Hamilton
April 11 2015,Alexandra Albu,Izabela Badurek,0,0,42,32,1,0,0,1,Alexandra Albu
April 11 2015,Stevie Ray,Marcin Bandel,5,0,31,3,2,0,0,0,Stevie Ray
April 11 2015,Taylor Lapilus,Rocky Lee,0,0,80,37,1,0,2,1,Taylor Lapilus
September 13 2014,Andrei Arlovski,Antonio Silva,0,0,13,6,0,0,0,0,Andrei Arlovski
September 13 2014,Gleison Tibau,Piotr Hallmann,0,0,30,52,0,0,5,0,Gleison Tibau
September 13 2014,Leonardo Santos,Efrain Escudero,6,0,36,43,0,0,2,0,Leonardo Santos
September 13 2014,Santiago Ponzinibbio,Wendell Oliveira,0,0,10,8,0,0,0,0,Santiago Ponzinibbio
September 13 2014,Iuri Alcantara,Russell Doane,3,1,27,14,0,0,2,6,Iuri Alcantara
September 13 2014,Jessica Andrade,Larissa Pacheco,6,0,19,6,2,0,1,0,Jessica Andrade
September 13 2014,Godofredo Pepey,Dashon Johnson,0,0,8,7,2,0,0,1,Godofredo Pepey
September 13 2014,George Sullivan,Igor Araujo,3,0,43,8,0,0,1,2,George Sullivan
September 13 2014,Francisco Trinaldo,Leandro Silva,1,4,36,26,0,1,0,4,Francisco Trinaldo
September 13 2014,Sean Spencer,Paulo Thiago,5,0,63,36,0,0,1,0,Sean Spencer
September 13 2014,Rani Yahya,Johnny Bedford,3,3,13,9,2,0,3,0,Rani Yahya
January 04 2014,Tarec Saffiedine,Hyun Gyu Lim,6,0,120,122,1,1,1,0,Tarec Saffiedine
January 04 2014,Tatsuya Kawajiri,Sean Soriano,3,0,32,19,1,0,3,0,Tatsuya Kawajiri
January 04 2014,Kiichi Kunimoto,Luiz Dutra,0,0,12,10,0,0,0,0,Kiichi Kunimoto
January 04 2014,Kyung Ho Kang,Shunichi Shimizu,4,0,65,2,4,0,2,0,Kyung Ho Kang
January 04 2014,Max Holloway,Will Chope,0,0,74,33,0,0,0,0,Max Holloway
January 04 2014,Katsunori Kikuno,Quinn Mulhern,9,0,23,16,0,0,3,0,Katsunori Kikuno
January 04 2014,Royston Wee,Dave Galera,9,0,8,25,0,2,6,0,Royston Wee
January 04 2014,Mairbek Taisumov,Tae Hyun Bang,2,0,33,26,0,0,5,0,Mairbek Taisumov
January 04 2014,Dustin Kimura,Jon Delos Reyes,0,0,1,9,1,0,0,1,Dustin Kimura
January 04 2014,Russell Doane,Leandro Issa,3,2,43,17,1,1,0,2,Russell Doane
January 25 2014,Benson Henderson,Josh Thomson,1,4,46,19,1,0,4,4,Benson Henderson
January 25 2014,Stipe Miocic,Gabriel Gonzaga,0,0,63,29,0,0,1,1,Stipe Miocic
January 25 2014,Donald Cerrone,Adriano Martins,0,0,16,13,0,0,1,0,Donald Cerrone
August 30 2014,TJ Dillashaw,Joe Soto,1,0,151,62,0,0,2,0,TJ Dillashaw
January 25 2014,Jeremy Stephens,Darren Elkins,0,1,40,21,0,4,1,0,Jeremy Stephens
January 25 2014,Alex Caceres,Sergio Pettis,1,0,53,49,1,0,1,1,Alex Caceres
August 30 2014,Tony Ferguson,Danny Castillo,0,3,23,23,1,1,0,2,Tony Ferguson
August 30 2014,Bethe Correia,Shayna Baszler,0,0,68,8,0,1,0,1,Bethe Correia
January 25 2014,Eddie Wineland,Yves Jabouin,3,0,54,33,0,0,0,0,Eddie Wineland
January 25 2014,Chico Camus,Yaotzin Meza,11,1,12,12,1,0,2,1,Chico Camus
August 30 2014,Diego Ferreira,Ramsey Nijem,0,1,25,18,2,0,0,2,Diego Ferreira
August 30 2014,Yancy Medeiros,Damon Jackson,0,0,29,20,2,0,0,0,Yancy Medeiros
January 25 2014,Hugo Viana,Junior Hernandez,0,0,79,40,0,0,0,0,Hugo Viana
January 25 2014,Daron Cruickshank,Mike Rio,1,0,46,10,1,1,1,0,Daron Cruickshank
January 25 2014,George Sullivan,Mike Rhodes,2,0,61,51,0,1,2,2,George Sullivan
August 30 2014,Derek Brunson,Lorenz Larkin,7,0,12,20,1,0,4,0,Derek Brunson
August 30 2014,Anthony Hamilton,Ruan Potts,3,0,60,10,0,0,5,0,Anthony Hamilton
August 30 2014,Chris Wade,Cain Carrizosa,1,0,0,0,1,0,1,0,Chris Wade
January 25 2014,Nikita Krylov,Walt Harris,0,0,11,1,0,0,0,0,Nikita Krylov
March 02 2013,Wanderlei Silva,Brian Stann,0,0,43,43,0,0,0,0,Wanderlei Silva
March 02 2013,Mark Hunt,Stefan Struve,2,3,47,24,0,1,1,0,Mark Hunt
March 02 2013,Diego Sanchez,Takanori Gomi,0,0,65,81,1,0,2,0,Diego Sanchez
March 02 2013,Yushin Okami,Hector Lombard,5,2,37,45,0,0,3,0,Yushin Okami
March 02 2013,Rani Yahya,Mizuto Hirota,9,1,13,4,1,0,5,1,Rani Yahya
March 02 2013,Dong Hyun Kim,Siyar Bahadurzada,8,0,23,5,1,0,3,0,Dong Hyun Kim
March 02 2013,Brad Tavares,Riki Fukuda,0,0,116,69,0,0,0,1,Brad Tavares
March 02 2013,Takeya Mizugaki,Bryan Caraway,0,3,67,37,0,1,0,2,Takeya Mizugaki
March 02 2013,Kazuki Tokudome,Cristiano Marcello,5,0,33,33,0,0,2,1,Kazuki Tokudome
March 02 2013,Alex Caceres,Kyung Ho Kang,2,8,30,16,0,0,0,5,Alex Caceres
March 02 2013,Hyun Gyu Lim,Marcelo Guimaraes,0,1,62,47,0,0,0,2,Hyun Gyu Lim
March 16 2013,Georges St-Pierre,Nick Diaz,2,0,105,41,0,1,9,0,Georges St-Pierre
March 16 2013,Johny Hendricks,Carlos Condit,1,1,30,42,0,0,12,0,Johny Hendricks
March 16 2013,Jake Ellenberger,Nate Marquardt,0,0,13,13,0,0,0,0,Jake Ellenberger
March 16 2013,Chris Camozzi,Nick Ring,0,0,64,86,0,0,0,0,Chris Camozzi
March 16 2013,Mike Ricci,Colin Fletcher,2,0,47,37,0,0,2,0,Mike Ricci
March 16 2013,Patrick Cote,Bobby Voelker,0,1,72,83,0,0,0,4,Patrick Cote
March 16 2013,Darren Elkins,Antonio Carvalho,0,0,14,9,0,0,0,0,Darren Elkins
March 16 2013,Jordan Mein,Dan Miller,0,0,29,11,0,1,0,1,Jordan Mein
March 16 2013,John Makdessi,Daron Cruickshank,0,0,86,51,0,0,0,0,John Makdessi
March 16 2013,Rick Story,Quinn Mulhern,0,0,20,9,0,0,1,0,Rick Story
March 16 2013,TJ Dillashaw,Issei Tamura,0,0,30,11,0,0,2,0,TJ Dillashaw
March 16 2013,George Roop,Reuben Duran,0,1,33,30,1,0,2,1,George Roop
February 23 2013,Ronda Rousey,Liz Carmouche,3,1,7,4,1,1,1,0,Ronda Rousey
February 23 2013,Lyoto Machida,Dan Henderson,0,0,27,20,0,0,1,1,Lyoto Machida
February 23 2013,Urijah Faber,Ivan Menjivar,2,1,17,3,1,0,0,1,Urijah Faber
February 23 2013,Court McGee,Josh Neer,2,0,166,63,0,0,2,0,Court McGee
February 23 2013,Robbie Lawler,Josh Koscheck,0,0,9,2,0,0,0,2,Robbie Lawler
February 23 2013,Brendan Schaub,Lavar Johnson,8,1,18,36,1,0,5,1,Brendan Schaub
February 23 2013,Michael Chiesa,Anton Kuivanen,1,0,5,18,2,0,1,0,Michael Chiesa
February 23 2013,Dennis Bermudez,Matt Grice,1,2,120,82,2,0,0,1,Dennis Bermudez
February 23 2013,Sam Stout,Caros Fodor,4,0,46,47,0,0,1,3,Sam Stout
February 23 2013,Kenny Robertson,Brock Jardine,3,0,9,1,2,1,1,0,Kenny Robertson
February 23 2013,Neil Magny,Jon Manley,5,2,65,17,0,0,4,1,Neil Magny
February 23 2013,Nah-Shon Burrell,Yuri Villefort,1,5,121,48,1,1,0,3,Nah-Shon Burrell
April 14 2012,Alexander Gustafsson,Thiago Silva,0,0,76,38,0,0,1,0,Alexander Gustafsson
April 14 2012,Brian Stann,Alessio Sakara,0,0,18,7,0,0,0,0,Brian Stann
April 14 2012,Siyar Bahadurzada,Paulo Thiago,0,0,3,0,0,0,0,0,Siyar Bahadurzada
April 14 2012,Dennis Siver,Diego Nunes,0,0,68,49,0,0,0,0,Dennis Siver
April 14 2012,John Maguire,DaMarques Johnson,4,1,6,15,1,1,3,0,John Maguire
April 14 2012,Brad Pickett,Damacio Page,4,2,36,23,1,1,4,1,Brad Pickett
April 14 2012,James Head,Papy Abedi,2,1,21,11,1,0,0,1,James Head
April 14 2012,Cyrille Diabate,Tom DeBlass,3,7,48,1,0,1,2,2,Cyrille Diabate
April 14 2012,Francis Carmont,Magnus Cedenblad,6,4,28,11,1,1,2,0,Francis Carmont
April 14 2012,Reza Madadi,Yoislandy Izquierdo,3,0,1,36,1,0,3,0,Reza Madadi
April 14 2012,Simeon Thoresen,Besam Yousef,2,0,37,28,3,0,1,0,Simeon Thoresen
April 14 2012,Jason Young,Eric Wisely,0,0,44,36,0,0,4,0,Jason Young
February 15 2012,Jake Ellenberger,Diego Sanchez,0,1,62,29,0,0,2,0,Jake Ellenberger
February 15 2012,Stefan Struve,Dave Herman,4,0,47,51,0,0,1,0,Stefan Struve
February 15 2012,Ronny Markes,Aaron Simpson,1,0,62,55,0,0,2,0,Ronny Markes
February 15 2012,Stipe Miocic,Philip De Fries,0,0,8,7,0,0,0,0,Stipe Miocic
February 15 2012,TJ Dillashaw,Walel Watson,9,0,85,11,5,1,3,0,TJ Dillashaw
February 15 2012,Ivan Menjivar,John Albert,1,0,25,31,2,3,1,0,Ivan Menjivar
February 15 2012,Jonathan Brookins,Vagner Rocha,0,0,18,7,0,0,1,0,Jonathan Brookins
February 15 2012,Justin Salas,Anton Kuivanen,1,0,50,38,0,0,4,0,Justin Salas
February 15 2012,Tim Means,Bernardo Magalhaes,1,0,83,28,0,0,0,0,Tim Means
January 01 2011,Frankie Edgar,Gray Maynard,0,1,95,71,2,1,3,3,Frankie Edgar
January 01 2011,Brian Stann,Chris Leben,0,0,30,7,1,0,0,0,Brian Stann
January 01 2011,Brandon Vera,Thiago Silva,0,5,19,51,0,1,0,3,Brandon Vera
January 01 2011,Dong Hyun Kim,Nate Diaz,3,1,19,36,0,1,3,1,Dong Hyun Kim
January 01 2011,Clay Guida,Takanori Gomi,2,0,12,14,2,0,3,0,Clay Guida
January 01 2011,Jeremy Stephens,Marcus Davis,0,2,25,17,2,0,0,2,Jeremy Stephens
January 01 2011,Dustin Poirier,Josh Grispi,0,3,77,16,0,2,0,2,Dustin Poirier
